PK_LAB_RESULT_ITEM_ID,obo,molent,ion,specimen_obo,POC,total,indirect,direct,random,method,notes
4866028,CHEBI:26628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11842399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4867119,CHEBI:26712,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"specifically, 'sodium molecular entity'. Do we want to try to distinguish the atom form the ion(s)? Do we knoen the charge state for ion with É ?"
163041,CHEBI:26712,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
8829004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841114,CHEBI:26712,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
165378,CHEBI:26712,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924674,CHEBI:26712,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
8841004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11808005,CHEBI:26712,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
772007,CHEBI:26712,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845225,CHEBI:26712,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845073,CHEBI:26712,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
160215,CHEBI:26712,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
4869294,CHEBI:26948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7785004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845428,CHEBI:26948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6107010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4866264,CHEBI:27226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159184,CHEBI:27226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11843214,CHEBI:27226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4869317,CHEBI:27364,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
163050,CHEBI:27364,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861072,CHEBI:27584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159669,CHEBI:27584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4864007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11843018,CHEBI:27584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171854,CHEBI:27584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8738055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855969,CHEBI:28001,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
11841221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170889,CHEBI:28001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11842221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860969,CHEBI:28864,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
170882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11844179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859201,CHEBI:29108,NA,NA,NA,NA,NA,NA,NA,NA,NA,assuming 'calcium(2+)'
164511,CHEBI:29108,NA,NA,NA,NA,NA,NA,NA,NA,NA,assuming 'calcium(2+)'
11843085,CHEBI:29108,NA,NA,NA,NA,NA,NA,NA,NA,NA,assuming 'calcium(2+)'
4859200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856200,CHEBI:29108,NA,NA,NA,NA,NA,NA,NA,NA,NA,assuming 'calcium(2+)'
163359,CHEBI:29108,NA,NA,NA,NA,NA,NA,NA,NA,NA,assuming 'calcium(2+)'
159272,CHEBI:29108,NA,NA,NA,NA,NA,NA,NA,NA,NA,assuming 'calcium(2+)'
11842036,CHEBI:29108,NA,NA,NA,NA,NA,NA,NA,NA,NA,assuming 'calcium(2+)'
11845224,CHEBI:29108,NA,NA,NA,NA,NA,NA,NA,NA,NA,assuming 'calcium(2+)'
13353004,CHEBI:29108,NA,NA,NA,NA,NA,NA,NA,NA,NA,assuming 'calcium(2+)'
4867170,CHEBI:30660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170679,CHEBI:30660,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,thyroxine
4859762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159938,CHEBI:30660,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,thyroxine
11918667,CHEBI:30660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841411,CHEBI:30660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9658021,CHEBI:30660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9657021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167312,CHEBI:30660,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,thyroxine
4857690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159573,CHEBI:33298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841089,CHEBI:33298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4866199,CHEBI:36080,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
170469,CHEBI:36080,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
171254,CHEBI:36080,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
11841181,CHEBI:36080,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
4865261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163881,CHEBI:36080,NA,NA,UBERON:0001088,NA,TRUE,NA,NA,NA,NA,urine?
4863132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165606,CHEBI:36080,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
4857941,CHEBI:36080,NA,NA,UBERON:0001359,NA,NA,NA,NA,NA,NA,NA
4864259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639005,CHEBI:36080,NA,NA,UBERON:0001088,NA,TRUE,NA,NA,NA,NA,urine?
170846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11842214,CHEBI:36080,NA,NA,UBERON:0001088,NA,TRUE,NA,NA,NA,NA,urine?
11841414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170798,CHEBI:36080,NA,NA,UBERON:0001088,NA,TRUE,NA,NA,NA,NA,urine?
4869203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638006,CHEBI:36080,NA,NA,UBERON:0001088,NA,TRUE,NA,NA,NA,NA,urine?
11845049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4865199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265013,CHEBI:36080,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
160023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845150,CHEBI:36080,NA,NA,UBERON:0001088,NA,TRUE,NA,NA,NA,NA,urine?
1414005,CHEBI:36080,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
4866202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8817089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4868283,CHEBI:39867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159289,CHEBI:39867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4864283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11844220,CHEBI:39867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2314001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859363,CHEBI:4551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159286,CHEBI:4551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841053,CHEBI:4551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4869179,CHEBI:4716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159496,CHEBI:47773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407005,CHEBI:47773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171982,CHEBI:47773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4868296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165975,CHEBI:47773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841088,CHEBI:47774,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
164919,CHEBI:47774,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
159955,CHEBI:47774,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
4857670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414004,CHEBI:47774,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
167196,CHEBI:47774,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
167202,CHEBI:47774,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
11842344,CHEBI:47774,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
4861671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1189002,CHEBI:47774,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
4269028,CHEBI:47774,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
11922251,CHEBI:47774,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
160143,CHEBI:47774,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
160144,CHEBI:47774,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
4862535,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159789,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165297,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11922769,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11843075,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164034,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408003,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858535,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11911073,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160674,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4514020,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13614005,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186002,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917249,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916763,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171528,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171452,CHEBI:47775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4868171,CHEBI:61049,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHEBI:61049 = 'tacrolimus (anhydrous)' as opposed to CHEBI:61057 'tacrolimus hydrate'
11845408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8933003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859655,CHEBI:6437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11843339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861463,CHEBI:67011,NA,NA,NA,NA,NA,NA,NA,NA,NA,folates
163662,CHEBI:67011,NA,NA,UBERON:0001977,NA,NA,NA,NA,NA,NA,NA
166802,CHEBI:67011,NA,NA,UBERON:0001977,NA,NA,NA,NA,NA,NA,NA
11844065,CHEBI:67011,NA,NA,UBERON:0001977,NA,NA,NA,NA,NA,NA,NA
4862006,CHEBI:86319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4268016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4870294,FOODON:03413761,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHEBI:33913 'corrinoid'?
CHEBI:30411 'cobalamin'?
FOODON:03413761 'vitamin b12'?"
170680,FOODON:03413761,NA,NA,NA,NA,NA,NA,NA,NA,NA,see 'Vitamin B12 Lvl'
11841222,FOODON:03413761,NA,NA,NA,NA,NA,NA,NA,NA,NA,see 'Vitamin B12 Lvl'
6770003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4864303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14155003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11479003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4865020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4869020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4868238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4866238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4866239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4870240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4870243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4870238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4864242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4866240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4868241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4870241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4864240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4864243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8828007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8830008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8829006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4863028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4867028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4863222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4865242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4863244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3769002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8829003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8830005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8830004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8828003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4867304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8827005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8828005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8829005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5631003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3767001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3771001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3770001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3772001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4864042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3769001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3771002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3774002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4867239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4868237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3773001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8828006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8827003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8830007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
